Column1,Column2,Column3,Column4,Column5,Column6,Column7
400,Jordan,2015,Employment by industry: Agriculture (%) Male and Female,3.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Industry (%) Male and Female,21.0,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Services (%) Male and Female,75.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Agriculture (%) Male,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Industry (%) Male,23.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Services (%) Male,72.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Agriculture (%) Female,1.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Industry (%) Female,7.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2015,Employment by industry: Services (%) Female,91.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Agriculture (%) Male and Female,3.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Industry (%) Male and Female,17.7,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Services (%) Male and Female,79.1,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Agriculture (%) Male,3.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Industry (%) Male,19.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Services (%) Male,76.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Agriculture (%) Female,0.0,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Industry (%) Female,6.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
400,Jordan,2021,Employment by industry: Services (%) Female,92.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Agriculture (%) Male and Female,32.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Industry (%) Male and Female,17.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Services (%) Male and Female,49.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Agriculture (%) Male,33.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Industry (%) Male,24.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Services (%) Male,42.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Agriculture (%) Female,31.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Industry (%) Female,10.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2005,Employment by industry: Services (%) Female,57.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Agriculture (%) Male and Female,28.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Industry (%) Male and Female,5.3,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Services (%) Male and Female,53.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Agriculture (%) Male,29.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Industry (%) Male,25.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Services (%) Male,45.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Agriculture (%) Female,27.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Industry (%) Female,11.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2010,Employment by industry: Services (%) Female,61.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Agriculture (%) Male and Female,18.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Industry (%) Male and Female,12.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Services (%) Male and Female,61.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Agriculture (%) Male,18.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Industry (%) Male,28.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Services (%) Male,52.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Agriculture (%) Female,17.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Industry (%) Female,6.7,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2015,Employment by industry: Services (%) Female,71.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2021,Employment by industry: Agriculture (%) Male and Female,15.0,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2021,Employment by industry: Industry (%) Male and Female,21.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2021,Employment by industry: Services (%) Male and Female,63.7,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2021,Employment by industry: Agriculture (%) Male,16.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2021,Employment by industry: Industry (%) Male,29.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
398,Kazakhstan,2021,Employment by industry: Services (%) Male,54.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
